name,手表款式,手表品牌,price,ww_price,商品编号,商品型号,机芯,机芯型号,表壳,尺寸,厚度,表冠,表底,表镜,表盘,表带,表带颜色,表扣,防水,功能,推出年份
欧米茄-星座系列 123.10.35.20.52.002 男士机械表,男士手表 ,欧米茄 ,41200,35000,5854 ,123.10.35.20.52.002 
欧米茄-海马系列 232.32.46.21.01.003 男士机械表,男士手表 ,欧米茄 ,45200,38480,8011 ,232.32.46.21.01.003 ,自动上链机芯,欧米茄8500 备有同轴擒纵装置的自动上链机芯,精钢表壳,45.5mm,-,自动锁紧旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶,黑色,橡胶,黑色,普通,600m,日期显示,-
欧米茄-星座系列123.55.38.21.52.003  男士机械表,男士手表 ,欧米茄 ,316700,269200,5907 ,123.55.38.21.52.003 ,自动机械,欧米茄8501,18K白金镶钻,38毫米,-,普通,背透,圆弧形双面防反光抗磨损蓝宝石水晶,镶钻银色,18K白金,银色,一般,100 米 (330 英尺),日历,-
欧米茄-星座系列 123.15.35.20.52.001 男士机械表,男士手表 ,欧米茄 ,81000,68850,7853 ,123.15.35.20.52.001 ,"同轴擒纵自动上链计时机芯,镀铹表面",欧米茄 2500,精钢镶钻,35毫米,-,普通,背透,蓝宝石水晶玻璃,镶钻 银色,精钢,银色,精钢,100米,日历,-
欧米茄-碟飞系列 431.13.41.22.02.001 男士机械表,男士手表 ,欧米茄 ,71900,61100,6015 ,431.13.41.22.02.001 ,同轴擒纵系统的自动上链机芯,欧米茄 8601,精钢,41mm,-,普通,背透,圆弧形双面防反光抗磨损蓝宝石水晶,银白色,真皮,黑色,一般,100 米 (330 英尺),"月份,日历",-
欧米茄-星座系列 1396.79 女士机械表,61100元,53770元,5052 ,1396.79 
欧米茄-星座系列123.10.27.60.55.002 女士石英表,女士手表 ,欧米茄 ,25300,21500,5844 ,123.10.27.60.55.002 ,石英机芯,-,精钢,27mm,9mm,普通,无背透,蓝宝石水晶玻璃,银色,精钢,银色,折叠扣,100m,-,-

欧米茄-碟飞系列 425.63.34.20.55.001 女士机械表,131300元,115500元,6421 ,425.63.34.20.55.001 
欧米茄-星座系列 123.55.24.60.58.001 女士石英表,109600,93200,6093 ,123.55.24.60.58.001 
欧米茄-海马系列 231.20.43.22.06.001 男士机械表,男士手表 ,欧米茄 ,104200,88570,9774 ,231.20.43.22.06.001 ,自动机械机芯,欧米茄 8601,精钢-红金双色表壳,43mm,-,普通,背透,蓝宝石水晶玻璃,灰色,精钢-红金,精钢-红金双色,一般,150米,日期显示 年历,-
欧米茄Omega-星座系列 123.25.27.60.55.002 女士石英表,女士手表 ,欧米茄 ,59400,50500,6043 ,123.25.27.60.55.002 ,石英精准机芯,欧米茄1376,18Kt黄金,27mm,6mm,普通,无背透,蓝宝石水晶玻璃,白色珍珠贝母 镶钻,间金链带,"金色,银色",折叠扣,100米,-,-
欧米茄Omega-星座系列 123.25.27.60.55.003 女士石英表,女士手表 ,欧米茄 ,55900,47500,6045 ,123.25.27.60.55.003 ,石英精准机芯,欧米茄1376,"18Kt黄金,精钢",27mm,6mm,普通,无背透,蓝宝石水晶玻璃,白色珍珠贝母 镶钻,间金链带,"金色,银色",折叠扣,100米,-,2009年
欧米茄-海马系列 232.30.42.21.01.003 男士机械表,46100,39180,8026 ,232.30.42.21.01.003 
欧米茄Omega-星座系列 123.20.38.21.02.001 男士机械表,男士手表 ,欧米茄 ,63900,54320,5972 ,123.20.38.21.02.001 ,自动机械机芯,欧米茄 8500,18K玫瑰金-精钢,38mm,8mm,普通,-,蓝宝石水晶玻璃,银白,18K玫瑰金-精钢,"金色,银色",一般,100米,-,-
欧米茄-海马系列 232.30.38.20.01.002 女士机械表,女士手表 ,欧米茄 ,45200,38480,8047 ,232.30.38.20.01.002 ,自动上链机芯,欧米茄8520 备有同轴擒纵装置的自动上链机芯,精钢表壳,37.5mm,-,自动锁紧旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶,黑色,精钢表链,银色,普通,600m,日期显示,-
欧米茄Omega-星座系列 123.20.24.60.55.003 女士石英表,女士手表 ,欧米茄 ,34600,29410,5905 ,123.15.24.60.55.003 ,石英机芯,欧米茄 1376,精钢,24mm,-,普通,无背透,"圆弧形抗磨损蓝宝石水晶镜面,內部经防反光处理",白色珍珠贝母、镶钻,间金,银白色,18K玫瑰金-精钢,100米,计时,-
欧米茄-海马系列 231.20.39.21.55.002 男士机械表,男士手表 ,欧米茄 ,73200,62200,6855 ,231.20.39.21.55.002 ,同轴擒纵装置自动上链机芯,欧米茄8500,精钢-黄金双色表壳,38.5mm,-,普通,背透,圆弧形双面防反光抗磨损蓝宝石水晶镜面,白色珍珠贝壳,间金表带,金色 银色,折叠扣,150m,动力储存60小时 日期显示,-
欧米茄-海马系列 231.25.30.20.55.001 女士机械表,女士手表 ,欧米茄 ,98500,83700,6871 ,231.25.30.20.55.001 ,自动机械机芯,欧米茄8520,精钢-红金双色表壳,30mm,-,普通,背透,蓝宝石水晶玻璃,白色珍珠贝壳,间金表带,金色 银色,折叠扣,防水性能 150 米,动力储存50小时 日期显示,-
欧米茄-海马系列 231.58.34.20.55.002 女士机械表,女士手表 ,欧米茄 ,155700,132380,8054 ,231.58.34.20.55.002 ,自动上链机芯,欧米茄8521 备有同轴擒纵装置的自动上链机芯,红金表壳,34mm,-,自动锁紧旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶,镶钻白色珍珠母贝,皮带,白色,普通,150m,日期显示,-
欧米茄-海马系列 232.18.38.20.01.001 女士机械表,女士手表 ,欧米茄 ,111800,98480,7796 ,232.18.38.20.01.001 ,自动机械机芯,-,精钢表壳,37.5mm,-,普通,-,圆弧形双面防反光抗磨损蓝宝石水晶,黑色,皮带,黑色,普通,600m,日期显示、天文台认证、排氦气阀门,-

欧米茄Omega-星座系列 123.25.24.60.58.002 女士石英表,女士手表 ,欧米茄 ,48800,41500,5999 ,123.25.24.60.58.002 ,石英精准机芯,欧米茄 1376,18K黄金-精钢镶钻,24mm,-,普通,无背透,蓝宝石水晶玻璃,香槟色 镶钻,间金链带,"金色,银色",一般,100米,-,-
欧米茄Omega-星座系列 123.50.35.20.13.001 男士机械表,男士手表 ,欧米茄 ,166300,141400,6089 ,123.50.35.20.13.001 ,自动机械机芯,欧米茄2500,18K玫瑰金,35mm,-,普通,背透,蓝宝石水晶玻璃,深棕色,18K玫瑰金,金色,一般,100米,日期显示,-
欧米茄-碟飞系列 4617.11.02 男士机械表,55000,46800,3353 ,4617.11.02 
欧米茄-海马系列 231.10.42.21.06.001 男士机械表,男士手表 ,欧米茄 ,40800,34700,3337 ,231.10.42.21.06.001 ,自动机械机芯,欧米茄8500,精钢表壳,41.5mm,8mm,螺旋,背透,圆弧形双面防反光抗磨损蓝宝石水晶,灰黑色,精钢表链,银色,折叠扣,150米 /500 英尺,"日历,天文台认证,同轴擒纵",2008年
欧米茄-博物馆经典系列 5756.30.01 男士机械表,男士手表 ,欧米茄 ,106400,93800,7735 ,5756.30.01 ,自动机械机芯,-,-,大,8mm,普通,-,蓝宝石水晶玻璃,白色,鳄鱼皮带,棕色,折叠扣,50m,日历、月相,-
欧米茄Omega-海马系列 2909.50.38 男士机械表,男士手表 ,欧米茄 ,32400,28800,7661 ,2909.50.38 ,自动机械机芯,欧米茄 2500 同轴擒纵自动上链计时机芯,精钢,42mm,-,普通,无背透,圆弧形防反光、抗磨损蓝宝石水晶镜面,黑色,皮带,橙色,普通,600m,动力储存48小时 日期显示,-
欧米茄-碟飞系列 431.93.41.22.04.001 男士机械表,男士手表 ,欧米茄 ,337100,286580,8065 ,431.93.41.22.04.001 ,自动上链机芯,欧米茄 8611  备有同轴擒纵系统的自动上链机芯,铂金表壳,41mm,-,普通,背透,圆弧形双面防反光抗磨损蓝宝石水晶,白色,皮带,黑色,普通,100m,月份 日期,-
欧米茄-碟飞系列 425.35.34.20.51.001 女士机械表,115300,98000,6410 ,425.35.34.20.51.001 
欧米茄-星座系列 123.55.35.20.55.002 女士机械表,354800元,301600元,5925 ,123.55.35.20.55.002 
欧米茄-特别系列 516.53.38.50.01.001 男士机械表,男士手表 ,欧米茄 ,133100,117180,7647 ,516.53.38.50.01.001 ,手动上链计时机芯,-,白金表壳,38mm,-,普通,-,圆弧形防反光抗磨损蓝宝石水晶,黑色,皮带,黑色,普通,50m,计时功能 小秒针计盘,-
欧米茄-海马系列 231.20.44.50.06.001 男士机械表,男士手表 ,欧米茄 ,115300,98010,6862 ,231.20.44.50.06.001 ,自动上链机械机芯,欧米茄 3313,精钢-红金双色表壳,44mm,-,旋入式表冠,背透,蓝宝石水晶玻璃,甲板式设计-灰色,间金表带,金色 银色,折叠扣,150m,日历 小秒针计盘,-

欧米茄Omega-星座系列 123.50.24.60.63.001 女士石英表,女士手表 ,欧米茄 ,94500,80330,6079 ,123.50.24.60.63.001 ,石英精准机芯,-,18Kt玫瑰金,24mm,6mm,普通,无背透,防反光蓝宝石玻璃,棕色,18Kt玫瑰金,金色,折叠扣,100米,-,2009年
欧米茄-超霸系列 324.30.38.40.04.001 女士机械表,女士手表 ,欧米茄 ,38100,33800,7634 ,324.30.38.40.04.001 ,自动机械机芯,欧米茄3304 自动上链计时表,精钢,38mm,-,普通,-,"抗磨损蓝宝石水晶镜面,內部经防反光处理",白色,不锈钢,银色,普通,100m,动力储存48小时 计时功能 日期显示,-

欧米茄-星座系列123.55.38.21.52.001  男士机械表,281200,239000,5911 ,123.55.38.21.52.001 
欧米茄-超霸系列 3882.31.37 男士机械表,男士手表 ,欧米茄 ,107300,91280,7932 ,3882.31.37 ,自动上链计时机芯,欧米茄3612型机芯备有柱轮和同轴擒纵装置的自动上链计时机芯,不锈钢,44.25mm,16.25mm,精钢,背透,蓝宝石水晶玻璃,白色,皮带,深棕,折叠扣,100m,日期显示 计时,-
欧米茄手表-碟飞系列 4813.50.01 男士机械表,27900元,24550元,3358 ,4813.50.01 
欧米茄-超霸系列 324.15.38.40.10.001 女士机械表,女士手表 ,欧米茄 ,77200,68000,7623 ,324.15.38.40.10.001 ,自动机械机芯,欧米茄3304 自动上链计时表,精钢,38mm,-,普通,-,圆弧形抗磨损内部经防反光处理蓝宝石水晶镜面,紫罗兰色,不锈钢,银色,普通,100m,动力储存48小时 计时功能 日期显示,-

欧米茄-海马系列 231.10.30.20.02.001 女士机械表,39900,33900,6759 ,231.10.30.20.02.001 
欧米茄-超霸系列 3581.50.00 男士机械表,男士手表 ,欧米茄 ,61200,53880,7716 ,3581.50.00 ,自动上链计时机芯,-,精钢表壳,44.25 mm,-,普通,-,防磨损蓝宝石水晶镜面,黑色,不锈钢,银色,普通,100m,计时功能 小秒针计盘 日历 测速计 24小时两地时区显示,-
欧米茄-海马系列 232.30.42.21.04.001 女士机械表,女士手表 ,欧米茄 ,46100,39180,8024 ,232.30.42.21.04.001 ,自动上链机芯,欧米茄8500 备有同轴擒纵装置的自动上链机芯,精钢表壳,42mm,-,自动锁紧旋入式表冠,无背透,圆弧形双面防反光抗磨损蓝宝石水晶,白色,精钢表链,银色,普通,600m,日期显示,-
欧米茄-海马系列 232.30.38.20.04.001 女士机械表,女士手表 ,欧米茄 ,45200,38480,8036 ,232.30.38.20.04.001 ,自动上链机芯,欧米茄8520 备有同轴擒纵装置的自动上链机芯,精钢表壳,37.5mm,-,自动锁紧旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶,白色,精钢表链,银色,普通,600m,日期显示,-
欧米茄-超霸系列 323.30.40.40.04.001 男士机械表,男士手表 ,欧米茄 ,30200,25700,7472 ,323.30.40.40.04.001 ,自动上链计时机芯,Cal.3304,精钢,40mm,15mm,普通,无背透,圆弧形抗磨损蓝宝石水晶镜面,白色,精钢,银色,折叠扣,100m,计时功能 日期显示 小秒针计盘,-
欧米茄OMEGA-海马系列 2602.30.38 男士机械表,男士手表 ,欧米茄 ,71900,61120,8325 ,2602.30.38 
欧米茄-碟飞系列 431.10.41.21.01.001 男士机械表,51400,43700,6016 ,431.10.41.21.01.001 

欧米茄-星座系列 1283.79 女士石英表,57700元,50780元,5054 ,1283.79 

欧米茄-碟飞系列 4617.35.02 男士机械表,男士手表 ,欧米茄 ,63400,53900,3355 ,4617.35.02 ,"同轴擒纵自动上链计时机芯,镀铹表面",Omega 2500,黄金,36.5毫米,8毫米,普通,无背透,"防磨损蓝宝石水晶镜面,內部经防反光处理",银色,皮革表帶,棕色,针扣,30米/100英尺,日期 获瑞士官方天文台认证,2009年
欧米茄Omega-星座系列 123.25.24.60.55.004 女士石英表,女士手表 ,欧米茄 ,53200,45200,5990 ,123.25.24.60.55.004 ,石英精准机芯,欧米茄 1376,"18Kt黄金,精钢",24mm,6mm,普通,-,蓝宝石水晶玻璃,白色珍珠贝母,间金链带,"金色,银色",折叠扣,100米,-,2009年
欧米茄-海马系列 311.63.44.51.01.001 男士机械表,男士手表 ,欧米茄 ,190700,162180,7953 ,311.63.44.51.01.001 ,自动上链计时机芯,欧米茄9301配备纵轮计时装置和同轴擒纵系统装置的自动上链计时机芯,橙金,44.25mm,-,普通,背透,"抗磨损蓝宝石水晶镜面,內部经防反光处理",黑色,皮带,黑色,普通,100m,日期显示 测速计测速计 小秒针计盘,-
欧米茄-星座系列 123.55.24.60.55.010 女士石英表,手表 ,欧米茄 ,785000,667250,6042 ,123.55.24.60.55.010 ,石英精准机芯,欧米茄 1376,白金表壳镶钻,24.0 mm,-,普通,-,圆弧形双面防反光抗磨损蓝宝石水晶,镶钻白色珍珠母贝,白金表链,银色,一般,100 米 (330 英尺),-,-
欧米茄-海马系列 231.50.34.20.01.002 男士机械表,"
                        女士手表                         ","
                        欧米茄                         ",199600,169660,6884 ,"
                        231.50.34.20.01.002                         ",自动机械机芯,欧米茄 3601,红金表壳,34mm,-,旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶,黑色,红金,金色,折叠扣,150 米,日历,-
欧米茄-碟飞系列 4614.20.02 男士机械表,65200元,57380元,3352 ,4614.20.02 
欧米茄Omega-星座系列 123.15.24.60.55.001 女士石英表,女士手表 ,欧米茄 ,39500,33600,5902 ,123.15.24.60.55.001 ,石英机芯,欧米茄 1376,精钢,24mm,6mm,普通,无背透,蓝宝石水晶玻璃,白色珍珠贝母,钢链带,银色,一般,100米,动力储存: 32 个月,2009年
欧米茄-碟飞系列 4575.71.00 女士石英表,女士手表 ,欧米茄 ,31900,27100,6586 ,4575.71.00 ,石英机芯,Omega 1456,精钢,22mm,6mm,普通,无背透,蓝宝石水晶玻璃,白色珍珠贝母,精钢,银色,折叠扣,30米,-,-
欧米茄-超霸系列 3835.74.34 女士机械表,71800元,63100元,6305 ,3835.74.34 
欧米茄-海马系列 231.25.39.21.51.001 女士机械表,女士手表 ,欧米茄 ,129500,110100,6875 ,231.25.39.21.51.001 ,自动机械机芯,欧米茄8500,精钢-红金双色表壳,38.5mm,-,普通,背透,蓝宝石水晶玻璃,黑色,间金表链,金色 银色,折叠扣,150m,日历,-
欧米茄-碟飞系列 431.30.41.21.01.001 男士机械表,58500,49700,3341 ,431.30.41.21.01.001 
欧米茄-超霸系列 3211.30.00 男士机械表,男士手表 ,欧米茄 ,25700,21850,7687 ,3211.30.00 ,自动机械机芯,"Omega 1164自动上链计时机芯,镀铹表面。动力储存:44 小时",精钢,40mm,14mm,普通,无背透,蓝宝石水晶玻璃,银色,钢链带,银色,折叠扣,100m,测速、计时码表、日历、天文台认证,-
欧米茄-超霸系列 3220.50.00 男士机械表,男士手表 ,欧米茄 ,30200,25700,3348 ,3220.50.00 ,自动机械机芯,Omega 3606,精钢表壳,40mm,14.75mm,普通,无背透,圆弧形防反光、抗磨损蓝宝石水晶镜面,黑色表盘,精钢表链,银色,一般,100米/330 英尺,显示星期、日期及月份,2008年
欧米茄-特别系列 232.92.46.21.03.001 男士机械表,男士手表 ,欧米茄 ,58500,49800,7966 ,232.92.46.21.03.001 ,自动上链机芯,欧米茄8500备有同轴擒纵装置的自动上链机芯,钛金属表壳,45.5mm,-,自动锁紧旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶,藍色,橡胶,蓝色,普通,600m,日期显示,-
欧米茄-海马系列 231.50.44.52.06.001 男士机械表,男士手表 ,欧米茄 ,333500,283500,6900 ,231.50.44.52.06.001 ,自动机械机芯,欧米茄3603,红金,44mm,-,旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶镜面,灰色,红金,金色,折叠扣,150m,动力储存55小时 日期显示 计时功能 24小时两地时区显示,-
欧米茄-星座系列 121.62.41.50.01.001 男士机械表,169000元,148720元,4890 ,121.62.41.50.01.001 
欧米茄Omega-星座系列 123.25.27.60.55.009 女士石英表,女士手表 ,欧米茄 ,55900,47500,6054 ,123.25.27.60.55.009 ,石英精准机芯,欧米茄1376,精钢-红金双色表壳,27mm,-,普通,无背透,蓝宝石水晶玻璃,镶钻白色珍珠母贝,间金链带,"金色,银色",一般,100米,-,-
欧米茄-碟飞系列 431.13.41.21.03.001 男士机械表,男士手表 ,欧米茄 ,46100,39200,6535 ,431.13.41.21.03.001 ,自动机械机芯,欧米茄8500,精钢,41mm,-,普通,背透,蓝宝石水晶玻璃,蓝色,真皮表带,黑色,针扣,100m,日历,-
欧米茄-星座系列 123.53.35.60.63.001 女士石英表,104200,88600,5831 ,123.53.35.60.63.001 

欧米茄-星座系列 123.50.38.21.52.001 男士机械表,男士手表 ,欧米茄 ,236800,201280,6068 ,123.50.38.21.52.001 
欧米茄Omega-星座系列 123.18.35.60.56.001 女士石英表,女士手表 ,欧米茄 ,67400,57290,5928 ,123.18.35.60.56.001 ,石英精准机芯,欧米茄 1532,精钢,35mm,-,普通,-,蓝宝石水晶玻璃,蓝色镶有钻石,真皮,黑色,一般,100米,-,-
欧米茄-海马系列 231.23.44.50.06.001 男士机械表,男士手表 ,欧米茄 ,78100,66390,6870 ,231.23.44.50.06.001 ,自动机械机芯,欧米茄 3313,精钢,44mm,-,旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶镜面,灰色,真皮表带,棕色,针扣,150m,动力储存52小时 日期显示 计时功能,-
欧米茄-星座系列 123.55.27.60.55.016  女士石英表,女士手表 ,欧米茄 ,130400,110800,5989 ,123.55.27.60.55.016 ,石英精准机芯,欧米茄 1376,黄金表壳镶钻,27.0 毫米,-,普通,背透,"防磨损蓝宝石水晶镜面,內部经防反光处理",镶钻白色珍珠母贝,黃金表链,金色,一般,100 米 (330 英尺),-,-
欧米茄Omega-星座系列 1514.51 男士自动机械表,男士手表 ,欧米茄 ,53800,45730,8370 ,1514.51 ,自动机械表芯,-,精钢,41mm,10mm,旋入式,背透,蓝宝石水晶玻璃,黑色,精钢,银色,折叠扣,100米,日期显示 计时,-
欧米茄Omega-星座系列 123.55.27.60.55.011 女士石英表,女士手表 ,欧米茄 ,430200,365670,6012 ,123.55.27.60.55.011 ,石英精准机芯,欧米茄 1376,红金表壳镶钻,27.0 mm,-,普通,-,圆弧形双面防反光抗磨损蓝宝石水晶,镶钻白色珍珠母贝,红金表链,金色,一般,100 米 (330 英尺),-,-
欧米茄-星座系列 123.55.24.60.55.003 女士石英表,114000,96900,6051 ,123.55.24.60.55.003 
欧米茄-海马系列 231.55.30.20.55.002 女士机械表,"
                        女士手表                         ","
                        欧米茄                         ",213300,181310,7784 ,"
                        231.55.30.20.55.002                         ",自动机械机芯,-,黄金镶钻,30mm,7mm,普通,-,蓝宝石水晶玻璃,白色珍珠贝母,黄金,金色,折叠扣,150m,日历、天文台认证,-
欧米茄-星座系列160周年 111.55.36.20.58.001 男士机械表,男士手表 ,欧米茄 ,188000,160000,8806 ,111.55.36.20.58.001 ,自动机械机芯,-,18K黄金,"35.5mm,",11mm,普通,-,蓝宝石水晶玻璃,金色,黄金,金色,折叠扣,50 米,日历,-
欧米茄 星座系列 123.15.24.60.55.004 女士石英表,女士手表 ,欧米茄 ,43000,36600,6653 ,123.15.24.60.55.004 ,石英机芯,欧米茄 1376,精钢,24mm,-,普通,无背透,蓝宝石水晶玻璃,母贝色,精钢,银色,折叠扣,100m,-,-
欧米茄-海马系列 231.53.43.22.01.001 男士机械表,男士手表 ,欧米茄 ,177400,156800,7775 ,231.53.43.22.01.001 ,自动机械机芯,欧米茄 8611 备有同轴擒纵系统的自动上链机芯,白金,43mm,-,普通,-,圆弧形双面防反光抗磨损蓝宝石水晶镜面,黑色,皮带,黑色,普通,150m,动力储存55小时 日期显示 年历,-
欧米茄-海马系列 232.30.46.51.01.002 男士机械表,男士手表 ,欧米茄 ,59400,50580,8018 ,232.30.46.51.01.002 ,自动上链计时机芯,欧米茄9300 配备纵轮计时装置和同轴擒纵系统装置的自动上链计时机芯,精钢表壳,45.5mm,-,自动锁紧旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶,黑色,精钢表链,银色,普通,600m,计时功能 日期显示 小秒针计盘,-
欧米茄-星座系列 1160.60 女士石英表,女士手表 ,欧米茄 ,92800,78880,9632 ,1160.60 ,石英机芯,Omega 1456石英精准机芯,18k红金表壳,23毫米,8mm,普通,无背透,蓝宝石水晶玻璃,黑棕色镶钻表盘,红金,金色,折叠扣,30m,-,-
欧米茄-海马系列 231.20.42.21.06.001 男士机械表,男士手表 ,欧米茄 ,72300,61500,3339 ,231.20.42.21.06.001 ,自动机械机芯,欧米茄8500,精钢-红金双色表壳,41.5mm,8mm,螺旋,背透,圆弧形双面防反光抗磨损蓝宝石水晶,Teck-灰色,精钢-黄金双色表链,"金色,银色",折叠扣,150米 /500 英尺,"日历,天文台认证,同轴擒纵",2008年
欧米茄-海马系列 231.53.42.21.06.001 男士机械表,男士手表 ,欧米茄 ,135700,115300,6913 ,231.53.42.21.06.001 ,自动机械机芯,欧米茄8501,18Kt红金,41.5mm,8mm,普通,背透,蓝宝石水晶玻璃,甲板式设计-灰色,鳄鱼皮带,棕色,一般,150m,日历 天文台认证 同轴擒纵,-
欧米茄-特别系列 311.30.42.30.01.003 男士机械表,男士手表 ,欧米茄 ,44400,37780,7957 ,311.30.42.30.01.003 ,手动上链计时机芯,"欧米茄 1861举世闻名的手动上链计时机芯,曾经历月球之旅",精钢表壳,42mm,-,普通,背透,炭纤维水晶胶镜面,黑色,不锈钢,银色,普通,50m,计时功能 测速计 小秒针计盘,-
欧米茄 星座系列 121.62.44.52.01.001 男士机械表,214200,182100,6648 ,121.62.44.52.01.001 
欧米茄-超霸系列 3222.80.00 男士机械表,男士手表 ,欧米茄 ,30200,26800,7696 ,3222.80.00 ,自动机械机芯,-,精钢,40mm,8mm,普通,-,蓝宝石水晶玻璃,蓝色,钢链带,银色,折叠扣,100m,日历、计时码表,-
欧米茄-超霸系列 321.13.44.50.02.001 男士机械表,男士手表 ,欧米茄 ,53200,46880,7816 ,321.13.44.50.02.001 ,自动上链计时机芯,欧米茄 3313 备有柱轮和同轴擒纵装置的自动上链计时机芯,精钢,44.25mm,-,普通,-,圆弧形双面防反光抗磨损蓝宝石水晶,银色,皮带,黑色,普通,100m,动力储存52小时 计时功能 日期显示,-
欧米茄Omega-星座系列 123.20.27.60.05.001 女士石英表,女士手表 ,欧米茄 ,32800,27900,5946 ,123.20.27.60.05.001 ,石英精准机芯,欧米茄 1376,"18Kt玫瑰金,精钢",27mm,6mm,普通,-,蓝宝石水晶玻璃,白色珍珠贝母,间金链带,"金色,银色",一般,100米,-,-
欧米茄-海马系列 231.10.43.22.02.001 男士机械表,男士手表 ,欧米茄 ,71000,60400,6770 ,231.10.43.22.02.001 ,自动机械机芯,欧米茄 8601,精钢,43毫米,10mm,旋入式表冠,背透,蓝宝石水晶玻璃,银白色,精钢,精钢,折叠扣,150米,日历、月历、透明表背,-
欧米茄-星座系列 123.10.27.60.51.001 女士石英表,女士手表 ,欧米茄 ,24400,20700,5839 ,123.10.27.60.51.001 ,石英机芯,欧米茄 1376,精钢,27mm,9mm,普通,无背透,蓝宝石水晶玻璃,黑色托爪设计,磨砂精钢,银色,折叠扣,100m,日常走时,2009
欧米茄-星座系列 123.20.24.60.58.001 女士石英表 ,女士手表 ,欧米茄 ,33700,28600,5313 ,123.20.24.60.58.001 ,石英机芯,-,"18Kt黄金,精钢",24mm,6mm,普通,无背透,蓝宝石水晶玻璃,香槟色,间金链带,"金色,银色",折叠扣,100米,-,2009年
欧米茄-特別系列 231.55.30.20.99.003 女士机械表,女士手表 ,欧米茄 ,2214100,1948800,7790 ,231.55.30.20.99.003 ,自动上链机芯,欧米茄8421 备有同轴擒纵装置的自动上链机芯,白金,30mm,-,普通,-,圆弧形双面防反光抗磨损蓝宝石水晶镜面,白金镶钻,白金镶钻,白色钻石,普通,150m,动力储存50小时,-
欧米茄Omega-星座系列 123.25.27.20.55.003 女士机械表,女士手表 ,欧米茄 ,76300,64900,6030 ,123.25.27.20.55.003 ,自动机械机芯,欧米茄8520,精钢-黃金双色表壳,27mm,-,普通,背透,蓝宝石水晶玻璃,镶钻白色珍珠母贝,间金链带,"金色,银色",一般,100米,-,-
欧米茄-碟飞系列 4693.71.02 女士石英表,27900元,24550元,3356 ,4693.71.02 
欧米茄-碟飞系列 431.53.41.21.52.001 男士机械表,男士手表 ,欧米茄 ,175600,149300,6569 ,431.53.41.21.52.001 ,自动机械机芯,欧米茄8501,红金表壳,41mm,-,普通,背透,蓝宝石水晶玻璃,银灰色,鳄鱼皮表带,棕色,针扣,100m,日历,-
欧米茄-特别系列 522.23.39.20.02.001 男士机械表,男士手表 ,欧米茄 ,44400,37780,7946 ,522.23.39.20.02.001 ,自动上链机芯,欧米茄 2202同轴擒纵系统自动上链机芯,精钢-黃金双色表壳,39mm,-,普通,-,圆弧形双面防反光抗磨损蓝宝石水晶,银色,皮带,黑色,普通,120m,小秒针计盘,-
欧米茄-海马系列 231.25.39.21.51.002 女士机械表,女士手表 ,欧米茄 ,129500,110100,6876 ,231.25.39.21.51.002 ,自动机械机芯,欧米茄8500,精钢-黃金双色表壳,38.5mm,-,普通,背透,圆弧形双面防反光抗磨损蓝宝石水晶镜面,黑色,间金表带,金色 银色,折叠扣,150m,日历,-
欧米茄Omega-星座系列 123.15.24.60.55.002 女士石英表,女士手表 ,欧米茄 ,43000,36600,5903 ,123.15.24.60.55.002 ,石英精准机芯,欧米茄 1376,精钢,24mm,6mm,普通,-,蓝宝石水晶玻璃,白色珍珠贝母,钢链带,银色,一般,100米,-,2009年

欧米茄-星座系列 111.25.23.60.55.003 女士石英表,女士手表 ,欧米茄 ,48800,41500,3305 ,111.25.23.60.55.003 ,石英机芯,欧米茄 1456,精钢-红金双色表壳,22.5毫米,-,普通,无背透,圆弧形抗磨损蓝宝石水晶镜面,镶钻白色珍珠母贝,间金链带,金 银色,一般,30 米 /100 英尺,日历、同轴擒纵,-
欧米茄-星座系列 123.55.31.20.55.008  女士机械表,女士手表 ,欧米茄 ,536700,456200,5953 ,123.55.31.20.55.008 ,自动机械机芯,欧米茄8421,红金表壳镶钻,31 毫米,-,普通,背透,圆弧形双面防反光抗磨损蓝宝石水晶,镶钻白色珍珠母贝,红金表链,金色,一般,100 米 (330 英尺),-,-
欧米茄-星座系列 111.15.26.60.55.001 女士石英表,41200元,36260元,3303 ,111.15.26.60.55.001 
欧米茄-碟飞系列 431.53.41.21.02.001 男士机械表,男士手表 ,欧米茄 ,131300,111600,6567 ,431.53.41.21.02.001 ,自动机械机芯,欧米茄8501 动力储存: 60小时,红金,41mm,10mm,普通,背透,圆弧形双面防反光抗磨损蓝宝石水晶,银色,鳄鱼皮表带,棕色,针扣,100m,日历,-
